azimuth_deg,elevation_deg,element_index,amplitude,phase_deg
115.0,150.0,0,0.73958,17.93341
115.0,150.0,1,0.77045,15.98205
115.0,150.0,2,0.84626,-3.00505
115.0,150.0,3,0.79518,6.48909
115.0,150.0,4,0.78377,-17.47935
115.0,150.0,5,0.8058,-6.36586
115.0,150.0,6,0.85821,-15.33141
115.0,155.0,0,0.71957,16.09918
115.0,155.0,1,0.73664,14.06686
115.0,155.0,2,0.81226,-3.92507
115.0,155.0,3,0.78576,6.1321
115.0,155.0,4,0.73023,-17.80015
115.0,155.0,5,0.80655,-6.44609
115.0,155.0,6,0.79884,-13.74485
115.0,160.0,0,0.68299,13.04956
115.0,160.0,1,0.70862,12.3696
115.0,160.0,2,0.77177,-3.66214
115.0,160.0,3,0.74373,7.00254
115.0,160.0,4,0.69767,-13.26113
115.0,160.0,5,0.79249,-4.17263
115.0,160.0,6,0.7338,-11.25796
115.0,165.0,0,0.65822,13.37886
115.0,165.0,1,0.66118,14.69512
115.0,165.0,2,0.74636,-2.50783
115.0,165.0,3,0.7205,6.84497
115.0,165.0,4,0.6597,-14.58273
115.0,165.0,5,0.7694,-2.36151
115.0,165.0,6,0.68206,-10.93257
115.0,170.0,0,0.63076,17.93117
115.0,170.0,1,0.62022,14.14196
115.0,170.0,2,0.72249,-4.51189
115.0,170.0,3,0.68866,7.95432
115.0,170.0,4,0.62508,-12.78273
115.0,170.0,5,0.72959,-2.98584
115.0,170.0,6,0.64724,-9.46318
115.0,175.0,0,0.60472,12.66037
115.0,175.0,1,0.57793,14.44797
115.0,175.0,2,0.69756,-5.33242
115.0,175.0,3,0.62961,8.30141
115.0,175.0,4,0.60882,-13.80851
115.0,175.0,5,0.68174,-2.61027
115.0,175.0,6,0.6199,-9.39952
115.0,180.0,0,0.58485,11.92174
115.0,180.0,1,0.53783,12.43585
115.0,180.0,2,0.66685,-3.98845
115.0,180.0,3,0.58147,9.41037
115.0,180.0,4,0.59231,-12.00684
115.0,180.0,5,0.63123,-1.37839
115.0,180.0,6,0.60904,-9.25422
120.0,0.0,0,0.57783,34.12117
120.0,0.0,1,0.54178,35.68365
120.0,0.0,2,0.68314,13.07904
120.0,0.0,3,0.55634,15.09831
120.0,0.0,4,0.60453,-17.25136
120.0,0.0,5,0.63354,-16.38506
120.0,0.0,6,0.57823,-32.31401
120.0,5.0,0,0.61856,34.13183
120.0,5.0,1,0.58713,33.99334
120.0,5.0,2,0.73082,11.69028
120.0,5.0,3,0.62453,15.04979
120.0,5.0,4,0.66152,-18.66514
120.0,5.0,5,0.70327,-16.60476
120.0,5.0,6,0.64829,-31.94123
120.0,10.0,0,0.65279,32.41251
120.0,10.0,1,0.62854,34.06763
120.0,10.0,2,0.76932,11.26774
120.0,10.0,3,0.65792,12.78742
120.0,10.0,4,0.71752,-19.28004
120.0,10.0,5,0.74666,-16.75171
120.0,10.0,6,0.69583,-30.66513
120.0,15.0,0,0.69233,34.41765
120.0,15.0,1,0.66994,33.24518
120.0,15.0,2,0.82559,10.43613
120.0,15.0,3,0.69722,12.43712
120.0,15.0,4,0.74651,-19.84091
120.0,15.0,5,0.79361,-17.34722
120.0,15.0,6,0.71801,-32.2748
120.0,20.0,0,0.74001,33.94448
120.0,20.0,1,0.71339,31.83109
120.0,20.0,2,0.85623,10.46541
120.0,20.0,3,0.73638,11.56878
120.0,20.0,4,0.78519,-18.99073
120.0,20.0,5,0.79981,-18.47009
120.0,20.0,6,0.73544,-30.56554
120.0,25.0,0,0.76507,33.63297
120.0,25.0,1,0.74205,33.05341
120.0,25.0,2,0.8926,8.54283
120.0,25.0,3,0.7602,10.55422
120.0,25.0,4,0.793,-19.86876
120.0,25.0,5,0.81156,-18.06117
120.0,25.0,6,0.74163,-32.10402
120.0,30.0,0,0.80535,31.35201
120.0,30.0,1,0.78814,31.87584
120.0,30.0,2,0.91604,8.23954
120.0,30.0,3,0.77266,10.10786
120.0,30.0,4,0.80945,-20.32991
120.0,30.0,5,0.8169,-18.32723
120.0,30.0,6,0.74645,-32.66567
120.0,35.0,0,0.83927,32.07124
120.0,35.0,1,0.80762,30.65898
120.0,35.0,2,0.9309,7.27189
120.0,35.0,3,0.79544,9.0079
120.0,35.0,4,0.817,-22.16183
120.0,35.0,5,0.84502,-18.47893
120.0,35.0,6,0.76655,-32.70245
120.0,40.0,0,0.86564,32.29666
120.0,40.0,1,0.82745,30.05409
120.0,40.0,2,0.94723,4.72352
120.0,40.0,3,0.80538,6.80471
120.0,40.0,4,0.83853,-23.28215
120.0,40.0,5,0.85719,-18.50011
120.0,40.0,6,0.81367,-30.91922
120.0,45.0,0,0.88843,32.77708
120.0,45.0,1,0.8418,29.93264
120.0,45.0,2,0.96385,6.56464
120.0,45.0,3,0.81691,9.51814
120.0,45.0,4,0.8444,-20.71698
120.0,45.0,5,0.90027,-19.89789
120.0,45.0,6,0.85968,-29.22252
120.0,50.0,0,0.91527,31.01457
120.0,50.0,1,0.86773,29.76383
120.0,50.0,2,0.96731,5.0428
120.0,50.0,3,0.82473,6.94688
120.0,50.0,4,0.8763,-24.09797
120.0,50.0,5,0.94529,-17.38973
120.0,50.0,6,0.91382,-27.91125
120.0,55.0,0,0.92887,29.01357
120.0,55.0,1,0.88128,28.79646
120.0,55.0,2,0.9741,2.84307
120.0,55.0,3,0.84763,6.07321
120.0,55.0,4,0.91753,-25.41522
120.0,55.0,5,0.97796,-18.04733
120.0,55.0,6,0.94959,-28.59682
120.0,60.0,0,0.95575,27.97792
120.0,60.0,1,0.88637,27.2046
120.0,60.0,2,0.98591,2.53406
120.0,60.0,3,0.86754,4.4532
120.0,60.0,4,0.96032,-23.1081
120.0,60.0,5,1.02609,-17.04335
120.0,60.0,6,0.96301,-28.58193
120.0,65.0,0,0.96687,27.65908
120.0,65.0,1,0.90094,25.19923
120.0,65.0,2,0.99996,0.13167
120.0,65.0,3,0.90402,5.69886
120.0,65.0,4,1.00043,-23.885
120.0,65.0,5,1.04032,-20.04042
120.0,65.0,6,0.96184,-28.764
120.0,70.0,0,0.97483,26.83258
120.0,70.0,1,0.88852,25.50054
120.0,70.0,2,1.01282,0.61463
120.0,70.0,3,0.9232,5.08503
120.0,70.0,4,1.01807,-23.58747
120.0,70.0,5,1.04076,-16.04677
120.0,70.0,6,0.94049,-26.8346
120.0,75.0,0,0.98118,26.81338
120.0,75.0,1,0.90152,22.48082
120.0,75.0,2,1.02072,-0.68457
120.0,75.0,3,0.9562,6.13595
120.0,75.0,4,1.03456,-22.74902
120.0,75.0,5,1.0399,-19.04857
120.0,75.0,6,0.93541,-26.27876
120.0,80.0,0,0.98304,26.30162
120.0,80.0,1,0.89901,23.31765
120.0,80.0,2,1.04167,-2.44552
120.0,80.0,3,0.97616,4.84575
120.0,80.0,4,1.03131,-23.09772
120.0,80.0,5,1.01438,-16.93595
120.0,80.0,6,0.92966,-26.52088
120.0,85.0,0,0.97097,26.26045
120.0,85.0,1,0.89963,22.05151
120.0,85.0,2,1.06206,-1.05574
120.0,85.0,3,0.99727,3.56114
120.0,85.0,4,1.0306,-23.82209
120.0,85.0,5,1.01154,-19.18444
120.0,85.0,6,0.94932,-26.57372
120.0,90.0,0,0.96579,24.31678
120.0,90.0,1,0.89586,21.643
120.0,90.0,2,1.07916,-2.07798
120.0,90.0,3,1.00089,3.13524
120.0,90.0,4,1.00507,-22.97958
120.0,90.0,5,1.0086,-15.84839
120.0,90.0,6,0.97644,-25.84636
120.0,95.0,0,0.97148,22.8775
120.0,95.0,1,0.90508,21.20937
120.0,95.0,2,1.08833,-3.64583
120.0,95.0,3,1.00088,3.81431
120.0,95.0,4,0.98995,-23.94236
120.0,95.0,5,1.00228,-16.22112
120.0,95.0,6,1.00115,-24.80351
120.0,100.0,0,0.94637,23.14606
120.0,100.0,1,0.90476,19.83726
120.0,100.0,2,1.09014,-4.73074
120.0,100.0,3,0.97887,2.67019
120.0,100.0,4,0.95907,-22.85543
120.0,100.0,5,1.03316,-16.07177
120.0,100.0,6,1.00671,-22.47813
120.0,105.0,0,0.94073,21.74018
120.0,105.0,1,0.89339,19.3433
120.0,105.0,2,1.09878,-2.97992
120.0,105.0,3,0.95395,3.19857
120.0,105.0,4,0.963,-22.66013
120.0,105.0,5,1.04058,-14.98011
120.0,105.0,6,1.00848,-21.91581
120.0,110.0,0,0.9136,23.28207
120.0,110.0,1,0.89176,20.05478
120.0,110.0,2,1.09132,-4.29549
120.0,110.0,3,0.92732,2.49075
120.0,110.0,4,0.94865,-25.09681
120.0,110.0,5,1.0461,-12.56881
120.0,110.0,6,0.97363,-22.77633
120.0,115.0,0,0.90664,23.35633
120.0,115.0,1,0.88761,16.78854
120.0,115.0,2,1.08576,-4.76381
120.0,115.0,3,0.90171,1.87219
120.0,115.0,4,0.95667,-23.69229
120.0,115.0,5,1.03914,-14.03992
120.0,115.0,6,0.92819,-22.07823
120.0,120.0,0,0.88042,19.78363
120.0,120.0,1,0.88874,16.40229
120.0,120.0,2,1.06203,-3.37545
120.0,120.0,3,0.87564,3.24816
120.0,120.0,4,0.95321,-23.79608
120.0,120.0,5,1.01883,-13.88758
120.0,120.0,6,0.88976,-19.94125
120.0,125.0,0,0.8535,18.47266
120.0,125.0,1,0.87608,16.9758
120.0,125.0,2,1.03119,-7.5256
120.0,125.0,3,0.84485,3.33604
120.0,125.0,4,0.95463,-20.35014
120.0,125.0,5,0.98499,-12.21463
120.0,125.0,6,0.86446,-17.44786
120.0,130.0,0,0.83291,18.43464
120.0,130.0,1,0.86682,14.85979
120.0,130.0,2,1.00303,-5.00105
120.0,130.0,3,0.82811,2.45334
120.0,130.0,4,0.95548,-19.26502
120.0,130.0,5,0.94478,-11.74701
120.0,130.0,6,0.85423,-18.74018
120.0,135.0,0,0.80449,19.8738
120.0,135.0,1,0.84892,15.88238
120.0,135.0,2,0.9602,-6.59761
120.0,135.0,3,0.82521,3.96906
120.0,135.0,4,0.9284,-20.63045
120.0,135.0,5,0.89734,-12.00407
120.0,135.0,6,0.86686,-17.45823
120.0,140.0,0,0.78217,17.80142
120.0,140.0,1,0.82872,14.29289
120.0,140.0,2,0.9222,-5.72775
120.0,140.0,3,0.81047,4.83434
120.0,140.0,4,0.9013,-20.45153
120.0,140.0,5,0.85748,-10.36782
120.0,140.0,6,0.87424,-15.9397
120.0,145.0,0,0.75062,15.98504
120.0,145.0,1,0.80686,15.45066
120.0,145.0,2,0.88298,-4.93223
120.0,145.0,3,0.80075,4.42377
120.0,145.0,4,0.8598,-19.61916
120.0,145.0,5,0.83984,-9.62866
120.0,145.0,6,0.84654,-15.64752
120.0,150.0,0,0.73506,16.36601
120.0,150.0,1,0.78138,13.0039
120.0,150.0,2,0.84527,-6.96944
120.0,150.0,3,0.78943,2.98414
120.0,150.0,4,0.8125,-19.83697
120.0,150.0,5,0.82553,-7.77443
120.0,150.0,6,0.80883,-14.85938
120.0,155.0,0,0.72135,15.82916
120.0,155.0,1,0.74222,14.87534
120.0,155.0,2,0.80371,-6.82032
120.0,155.0,3,0.7556,3.18099
120.0,155.0,4,0.75018,-18.82496
120.0,155.0,5,0.81368,-4.92318
120.0,155.0,6,0.76425,-14.53207
120.0,160.0,0,0.68348,15.09829
120.0,160.0,1,0.69978,12.70753
120.0,160.0,2,0.7843,-8.61097
120.0,160.0,3,0.7351,5.03998
120.0,160.0,4,0.71806,-18.25843
120.0,160.0,5,0.79418,-6.18018
120.0,160.0,6,0.70286,-14.74957
120.0,165.0,0,0.65912,11.9869
120.0,165.0,1,0.67381,13.90134
120.0,165.0,2,0.76086,-5.74435
120.0,165.0,3,0.70583,5.82954
120.0,165.0,4,0.68192,-17.89801
120.0,165.0,5,0.78181,-6.82289
120.0,165.0,6,0.64585,-13.25528
120.0,170.0,0,0.6291,13.60321
120.0,170.0,1,0.62159,10.8403
120.0,170.0,2,0.72321,-5.58317
120.0,170.0,3,0.65478,5.8157
120.0,170.0,4,0.64304,-15.9537
120.0,170.0,5,0.74923,-5.86442
120.0,170.0,6,0.61225,-13.26663
120.0,175.0,0,0.59194,11.40432
120.0,175.0,1,0.58483,12.05231
120.0,175.0,2,0.69876,-5.01803
120.0,175.0,3,0.61069,4.1656
120.0,175.0,4,0.61997,-14.80434
120.0,175.0,5,0.69942,-5.28822
120.0,175.0,6,0.59278,-10.66705
120.0,180.0,0,0.5719,10.79582
120.0,180.0,1,0.53735,11.48217
120.0,180.0,2,0.67903,-4.4407
120.0,180.0,3,0.56296,8.57389
120.0,180.0,4,0.6096,-13.84568
120.0,180.0,5,0.64172,-2.48216
120.0,180.0,6,0.58006,-12.06902
125.0,0.0,0,0.56175,34.48988
125.0,0.0,1,0.54344,31.24268
125.0,0.0,2,0.68595,10.91873
125.0,0.0,3,0.5471,14.42364
125.0,0.0,4,0.63181,-19.90867
125.0,0.0,5,0.63419,-18.70234
125.0,0.0,6,0.55694,-32.94287
125.0,5.0,0,0.60673,33.20981
125.0,5.0,1,0.58676,32.67205
125.0,5.0,2,0.73054,9.79196
125.0,5.0,3,0.59518,12.99178
125.0,5.0,4,0.688,-19.67453
125.0,5.0,5,0.68847,-16.84843
125.0,5.0,6,0.60935,-33.94579
125.0,10.0,0,0.64644,32.7615
125.0,10.0,1,0.63113,31.40359
125.0,10.0,2,0.76387,8.72127
125.0,10.0,3,0.63613,11.08183
125.0,10.0,4,0.746,-21.83296
125.0,10.0,5,0.73956,-17.6647
125.0,10.0,6,0.66958,-35.0448
125.0,15.0,0,0.69367,32.67998
125.0,15.0,1,0.68354,29.89112
125.0,15.0,2,0.82341,7.83395
125.0,15.0,3,0.67908,10.49769
125.0,15.0,4,0.77858,-19.8308
125.0,15.0,5,0.77543,-20.21156
125.0,15.0,6,0.69456,-32.85679
125.0,20.0,0,0.72796,32.16723
125.0,20.0,1,0.71747,29.77412
125.0,20.0,2,0.85336,8.02821
125.0,20.0,3,0.72118,10.70341
125.0,20.0,4,0.81327,-21.51812
125.0,20.0,5,0.79882,-19.6574
125.0,20.0,6,0.70319,-31.88534
125.0,25.0,0,0.77172,30.64793
125.0,25.0,1,0.75726,30.6767
125.0,25.0,2,0.88026,5.8701
125.0,25.0,3,0.74749,9.22527
125.0,25.0,4,0.81768,-22.66647
125.0,25.0,5,0.80528,-19.92231
125.0,25.0,6,0.71273,-33.38942
125.0,30.0,0,0.79973,33.09881
125.0,30.0,1,0.78809,29.19393
125.0,30.0,2,0.90977,5.262
125.0,30.0,3,0.76131,9.11134
125.0,30.0,4,0.83504,-24.51442
125.0,30.0,5,0.81114,-21.196
125.0,30.0,6,0.72132,-33.38757
125.0,35.0,0,0.83323,30.21681
125.0,35.0,1,0.81939,30.45563
125.0,35.0,2,0.94526,4.89779
125.0,35.0,3,0.77691,7.09311
125.0,35.0,4,0.84552,-24.89174
125.0,35.0,5,0.81934,-18.77175
125.0,35.0,6,0.76096,-32.65993
125.0,40.0,0,0.86195,30.72718
125.0,40.0,1,0.8507,27.0099
125.0,40.0,2,0.94563,3.76998
125.0,40.0,3,0.79632,8.3364
125.0,40.0,4,0.85722,-24.10261
125.0,40.0,5,0.84831,-21.18664
125.0,40.0,6,0.78759,-33.86453
125.0,45.0,0,0.88561,29.21994
125.0,45.0,1,0.86343,26.76679
125.0,45.0,2,0.96167,4.18213
125.0,45.0,3,0.79715,4.58564
125.0,45.0,4,0.87389,-26.65174
125.0,45.0,5,0.89785,-20.15228
125.0,45.0,6,0.84292,-33.9181
125.0,50.0,0,0.90756,28.74292
125.0,50.0,1,0.86747,27.8199
125.0,50.0,2,0.98008,2.52567
125.0,50.0,3,0.81934,6.29305
125.0,50.0,4,0.90004,-25.00072
125.0,50.0,5,0.92583,-21.28856
125.0,50.0,6,0.89292,-32.27513
125.0,55.0,0,0.9341,28.83801
125.0,55.0,1,0.89467,26.71485
125.0,55.0,2,0.9846,1.85473
125.0,55.0,3,0.83119,5.59435
125.0,55.0,4,0.93649,-27.8998
125.0,55.0,5,0.97928,-21.05808
125.0,55.0,6,0.91987,-32.28501
125.0,60.0,0,0.95001,28.37564
125.0,60.0,1,0.88981,27.02933
125.0,60.0,2,0.99528,-1.70188
125.0,60.0,3,0.84917,4.24238
125.0,60.0,4,0.98261,-26.34234
125.0,60.0,5,1.0234,-19.42613
125.0,60.0,6,0.93777,-30.48604
125.0,65.0,0,0.958,27.36027
125.0,65.0,1,0.90815,22.90609
125.0,65.0,2,1.00526,0.36336
125.0,65.0,3,0.88579,3.98495
125.0,65.0,4,1.01306,-26.0634
125.0,65.0,5,1.0292,-20.62849
125.0,65.0,6,0.92691,-30.83301
125.0,70.0,0,0.9632,25.20822
125.0,70.0,1,0.89912,22.56881
125.0,70.0,2,1.01577,-1.50132
125.0,70.0,3,0.91367,2.41272
125.0,70.0,4,1.04422,-25.80658
125.0,70.0,5,1.03353,-21.59258
125.0,70.0,6,0.91529,-30.10873
125.0,75.0,0,0.97452,26.75737
125.0,75.0,1,0.89918,21.70202
125.0,75.0,2,1.03174,-2.29419
125.0,75.0,3,0.93716,2.84497
125.0,75.0,4,1.05855,-25.8361
125.0,75.0,5,1.02134,-20.07543
125.0,75.0,6,0.89809,-29.57582
125.0,80.0,0,0.97208,25.35679
125.0,80.0,1,0.90559,21.12261
125.0,80.0,2,1.03862,-2.40863
125.0,80.0,3,0.96296,-0.01716
125.0,80.0,4,1.06305,-27.70742
125.0,80.0,5,1.01098,-18.4079
125.0,80.0,6,0.89973,-26.14421
125.0,85.0,0,0.97443,24.80705
125.0,85.0,1,0.91629,20.46852
125.0,85.0,2,1.06818,-4.01911
125.0,85.0,3,0.97171,0.48184
125.0,85.0,4,1.05085,-27.09683
125.0,85.0,5,0.9902,-19.20024
125.0,85.0,6,0.92558,-26.41621
125.0,90.0,0,0.96428,25.17528
125.0,90.0,1,0.91257,19.60043
125.0,90.0,2,1.07225,-4.01216
125.0,90.0,3,0.98383,2.10788
125.0,90.0,4,1.04598,-25.82345
125.0,90.0,5,0.98851,-19.10943
125.0,90.0,6,0.96285,-27.10631
125.0,95.0,0,0.9526,22.86693
125.0,95.0,1,0.90941,19.16062
125.0,95.0,2,1.09121,-3.50887
125.0,95.0,3,0.97106,1.69737
125.0,95.0,4,1.01379,-26.39382
125.0,95.0,5,1.00309,-16.48104
125.0,95.0,6,0.98265,-27.62404
125.0,100.0,0,0.94963,22.90051
125.0,100.0,1,0.90962,17.94776
125.0,100.0,2,1.09863,-5.2893
125.0,100.0,3,0.97319,2.62441
125.0,100.0,4,0.98478,-24.70208
125.0,100.0,5,1.01043,-17.68715
125.0,100.0,6,0.98613,-25.76147
125.0,105.0,0,0.93815,20.66925
125.0,105.0,1,0.90855,19.94202
125.0,105.0,2,1.08948,-6.32211
125.0,105.0,3,0.93933,1.29154
125.0,105.0,4,0.98756,-24.51784
125.0,105.0,5,1.02749,-17.02117
125.0,105.0,6,0.97987,-24.59106
125.0,110.0,0,0.91663,19.63914
125.0,110.0,1,0.90417,19.13548
125.0,110.0,2,1.09946,-5.55961
125.0,110.0,3,0.92045,0.55336
125.0,110.0,4,0.96782,-24.7814
125.0,110.0,5,1.03936,-18.31722
125.0,110.0,6,0.9464,-23.27931
125.0,115.0,0,0.91067,20.40355
125.0,115.0,1,0.90986,18.11919
125.0,115.0,2,1.08645,-6.60529
125.0,115.0,3,0.88871,1.21929
125.0,115.0,4,0.97139,-24.48586
125.0,115.0,5,1.02641,-17.31544
125.0,115.0,6,0.90321,-23.38167
125.0,120.0,0,0.87583,19.28528
125.0,120.0,1,0.89826,14.30737
125.0,120.0,2,1.05694,-5.83334
125.0,120.0,3,0.86187,2.09804
125.0,120.0,4,0.99162,-25.45569
125.0,120.0,5,1.01127,-15.25399
125.0,120.0,6,0.86349,-22.31324
125.0,125.0,0,0.85562,16.40392
125.0,125.0,1,0.88594,13.75298
125.0,125.0,2,1.02324,-9.12797
125.0,125.0,3,0.8405,-0.17221
125.0,125.0,4,0.98198,-23.3468
125.0,125.0,5,0.97233,-14.20528
125.0,125.0,6,0.84241,-21.96367
125.0,130.0,0,0.83041,17.12969
125.0,130.0,1,0.87845,14.13749
125.0,130.0,2,0.99738,-6.18892
125.0,130.0,3,0.81967,0.88025
125.0,130.0,4,0.97182,-22.03134
125.0,130.0,5,0.93335,-13.36557
125.0,130.0,6,0.83078,-20.35761
125.0,135.0,0,0.80472,17.60721
125.0,135.0,1,0.85734,14.15389
125.0,135.0,2,0.96875,-8.80137
125.0,135.0,3,0.78835,1.47592
125.0,135.0,4,0.95469,-23.66407
125.0,135.0,5,0.87871,-13.89474
125.0,135.0,6,0.83278,-19.80886
125.0,140.0,0,0.77482,14.53285
125.0,140.0,1,0.84246,13.13111
125.0,140.0,2,0.91762,-6.81791
125.0,140.0,3,0.78979,0.5729
125.0,140.0,4,0.92184,-22.5748
125.0,140.0,5,0.84612,-13.39262
125.0,140.0,6,0.84571,-17.74827
125.0,145.0,0,0.76156,15.52531
125.0,145.0,1,0.81738,11.98297
125.0,145.0,2,0.88096,-8.64624
125.0,145.0,3,0.7745,1.74873
125.0,145.0,4,0.88313,-22.24812
125.0,145.0,5,0.81915,-11.15846
125.0,145.0,6,0.81399,-17.85062
125.0,150.0,0,0.73506,16.91669
125.0,150.0,1,0.7861,11.95728
125.0,150.0,2,0.84118,-8.25662
125.0,150.0,3,0.75673,1.62456
125.0,150.0,4,0.83636,-20.76905
125.0,150.0,5,0.80722,-9.79148
125.0,150.0,6,0.78813,-17.3605
125.0,155.0,0,0.70281,15.38096
125.0,155.0,1,0.75756,11.82833
125.0,155.0,2,0.81144,-8.70801
125.0,155.0,3,0.74708,1.21763
125.0,155.0,4,0.77925,-20.2482
125.0,155.0,5,0.80319,-10.44058
125.0,155.0,6,0.73799,-16.40768
125.0,160.0,0,0.66792,13.44998
125.0,160.0,1,0.72241,12.49808
125.0,160.0,2,0.76732,-7.93873
125.0,160.0,3,0.72299,1.06819
125.0,160.0,4,0.73342,-20.05301
125.0,160.0,5,0.78822,-7.54564
125.0,160.0,6,0.68465,-15.14292
125.0,165.0,0,0.63896,11.54883
125.0,165.0,1,0.68577,11.31417
125.0,165.0,2,0.73338,-6.63033
125.0,165.0,3,0.68796,2.32755
125.0,165.0,4,0.69613,-19.60643
125.0,165.0,5,0.77357,-7.45236
125.0,165.0,6,0.62857,-14.55003
125.0,170.0,0,0.62677,11.04054
125.0,170.0,1,0.65,11.3501
125.0,170.0,2,0.72131,-8.06111
125.0,170.0,3,0.64831,2.4965
125.0,170.0,4,0.67179,-19.50753
125.0,170.0,5,0.74604,-5.77191
125.0,170.0,6,0.58114,-13.0344
125.0,175.0,0,0.59236,10.33999
125.0,175.0,1,0.60127,9.71205
125.0,175.0,2,0.70431,-6.38899
125.0,175.0,3,0.59191,2.75729
125.0,175.0,4,0.64693,-18.82428
125.0,175.0,5,0.6873,-6.06497
125.0,175.0,6,0.56391,-13.89192
125.0,180.0,0,0.56105,10.46659
125.0,180.0,1,0.55292,10.97157
125.0,180.0,2,0.67963,-8.99902
125.0,180.0,3,0.54698,3.10226
125.0,180.0,4,0.63787,-16.34524
125.0,180.0,5,0.62871,-6.45794
125.0,180.0,6,0.559,-14.05997
130.0,0.0,0,0.55889,31.49866
130.0,0.0,1,0.55683,31.64941
130.0,0.0,2,0.67005,8.75208
130.0,0.0,3,0.53583,11.13317
130.0,0.0,4,0.66027,-19.4058
130.0,0.0,5,0.60654,-21.63134
130.0,0.0,6,0.55564,-35.52867
130.0,5.0,0,0.59698,31.23597
130.0,5.0,1,0.60949,31.6553
130.0,5.0,2,0.72289,8.08813
130.0,5.0,3,0.58117,10.75311
130.0,5.0,4,0.7167,-21.79937
130.0,5.0,5,0.67096,-22.61691
130.0,5.0,6,0.60588,-36.86708
130.0,10.0,0,0.65224,31.59715
130.0,10.0,1,0.64896,30.68196
130.0,10.0,2,0.76435,6.41662
130.0,10.0,3,0.62725,9.23767
130.0,10.0,4,0.76095,-21.90898
130.0,10.0,5,0.71368,-21.25814
130.0,10.0,6,0.65762,-35.04626
130.0,15.0,0,0.68178,29.29762
130.0,15.0,1,0.69525,29.98475
130.0,15.0,2,0.81501,6.58375
130.0,15.0,3,0.68101,9.52982
130.0,15.0,4,0.80431,-21.68848
130.0,15.0,5,0.75203,-23.02983
130.0,15.0,6,0.68304,-34.74308
130.0,20.0,0,0.72728,30.08426
130.0,20.0,1,0.72561,28.8167
130.0,20.0,2,0.85143,4.73554
130.0,20.0,3,0.70528,8.32787
130.0,20.0,4,0.83463,-22.79556
130.0,20.0,5,0.76767,-20.76382
130.0,20.0,6,0.70689,-33.90717
130.0,25.0,0,0.76038,30.64569
130.0,25.0,1,0.761,29.2622
130.0,25.0,2,0.8875,4.04331
130.0,25.0,3,0.72811,8.42601
130.0,25.0,4,0.85053,-23.83406
130.0,25.0,5,0.78546,-23.00111
130.0,25.0,6,0.70677,-35.38547
130.0,30.0,0,0.79358,31.43333
130.0,30.0,1,0.79411,28.61955
130.0,30.0,2,0.90594,3.42817
130.0,30.0,3,0.75669,5.65347
130.0,30.0,4,0.85695,-25.92963
130.0,30.0,5,0.79136,-22.00117
130.0,30.0,6,0.71283,-34.78552
130.0,35.0,0,0.83334,28.71607
130.0,35.0,1,0.82698,26.15808
130.0,35.0,2,0.92361,2.10013
130.0,35.0,3,0.76636,5.56444
130.0,35.0,4,0.867,-24.64325
130.0,35.0,5,0.80231,-23.10784
130.0,35.0,6,0.74073,-35.83998
130.0,40.0,0,0.85303,29.47046
130.0,40.0,1,0.85863,28.60404
130.0,40.0,2,0.94521,1.60457
130.0,40.0,3,0.77808,5.04886
130.0,40.0,4,0.88568,-24.36126
130.0,40.0,5,0.81899,-23.19643
130.0,40.0,6,0.78228,-35.16506
130.0,45.0,0,0.88633,27.89101
130.0,45.0,1,0.8734,24.89527
130.0,45.0,2,0.94254,1.53664
130.0,45.0,3,0.78673,3.74241
130.0,45.0,4,0.90012,-25.73318
130.0,45.0,5,0.86624,-22.34532
130.0,45.0,6,0.83793,-35.76808
130.0,50.0,0,0.91246,26.25611
130.0,50.0,1,0.88746,25.39053
130.0,50.0,2,0.96955,1.41678
130.0,50.0,3,0.80284,2.31902
130.0,50.0,4,0.93849,-25.90494
130.0,50.0,5,0.9132,-23.80555
130.0,50.0,6,0.88854,-33.06087
130.0,55.0,0,0.92835,27.60162
130.0,55.0,1,0.89595,24.66294
130.0,55.0,2,0.97498,-1.26378
130.0,55.0,3,0.82158,2.96469
130.0,55.0,4,0.97023,-27.40079
130.0,55.0,5,0.94977,-22.21814
130.0,55.0,6,0.9147,-32.85905
130.0,60.0,0,0.94452,27.40138
130.0,60.0,1,0.90615,22.93317
130.0,60.0,2,0.99034,-1.36345
130.0,60.0,3,0.8494,1.43293
130.0,60.0,4,1.00923,-27.92377
130.0,60.0,5,0.99393,-23.0308
130.0,60.0,6,0.93348,-32.3251
130.0,65.0,0,0.96384,28.30793
130.0,65.0,1,0.91396,23.51836
130.0,65.0,2,0.99282,-4.47932
130.0,65.0,3,0.8711,1.0004
130.0,65.0,4,1.04442,-27.81149
130.0,65.0,5,1.01334,-22.50087
130.0,65.0,6,0.93581,-30.45867
130.0,70.0,0,0.96718,25.70062
130.0,70.0,1,0.90934,21.43834
130.0,70.0,2,1.008,-2.5905
130.0,70.0,3,0.90497,2.69796
130.0,70.0,4,1.07393,-27.8585
130.0,70.0,5,1.01398,-22.43871
130.0,70.0,6,0.91096,-31.48478
130.0,75.0,0,0.96837,23.82827
130.0,75.0,1,0.92268,19.12967
130.0,75.0,2,1.02973,-4.33144
130.0,75.0,3,0.92855,0.74548
130.0,75.0,4,1.09495,-29.71446
130.0,75.0,5,0.99974,-22.01759
130.0,75.0,6,0.90608,-30.1787
130.0,80.0,0,0.96339,25.58151
130.0,80.0,1,0.92483,20.01906
